refactoring_type,fork_name,patch_id
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
RENAME_ATTRIBUTE,linkedin,276
RENAME_METHOD,linkedin,276
RENAME_METHOD,linkedin,276
RENAME_METHOD,linkedin,276
ADD_PARAMETER,linkedin,276
EXTRACT_AND_MOVE_OPERATION,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_RETURN_TYPE,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_RETURN_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_RETURN_TYPE,linkedin,276
CHANGE_RETURN_TYPE,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
CHANGE_PARAMETER_TYPE,linkedin,276
CHANGE_RETURN_TYPE,linkedin,276
CHANGE_RETURN_TYPE,linkedin,276
CHANGE_PARAMETER_TYPE,linkedin,276
CHANGE_PARAMETER_TYPE,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_RETURN_TYPE,linkedin,276
CHANGE_RETURN_TYPE,linkedin,276
CHANGE_PARAMETER_TYPE,linkedin,276
CHANGE_RETURN_TYPE,linkedin,276
CHANGE_PARAMETER_TYPE,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_PARAMETER_TYPE,linkedin,276
ADD_METHOD_ANNOTATION,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_RETURN_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
ADD_METHOD_ANNOTATION,linkedin,276
ADD_METHOD_ANNOTATION,linkedin,276
ADD_METHOD_ANNOTATION,linkedin,276
ADD_METHOD_ANNOTATION,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
ADD_METHOD_ANNOTATION,linkedin,276
ADD_METHOD_ANNOTATION,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
EXTRACT_VARIABLE,linkedin,276
RENAME_PARAMETER,linkedin,276
RENAME_METHOD,linkedin,276
ADD_PARAMETER,linkedin,276
INLINE_OPERATION,linkedin,276
INLINE_OPERATION,linkedin,276
INLINE_OPERATION,linkedin,276
INLINE_OPERATION,linkedin,276
INLINE_OPERATION,linkedin,276
INLINE_OPERATION,linkedin,276
MODIFY_METHOD_ANNOTATION,linkedin,276
MODIFY_METHOD_ANNOTATION,linkedin,276
MODIFY_METHOD_ANNOTATION,linkedin,276
MODIFY_METHOD_ANNOTATION,linkedin,276
MODIFY_METHOD_ANNOTATION,linkedin,276
MODIFY_METHOD_ANNOTATION,linkedin,276
MODIFY_METHOD_ANNOTATION,linkedin,276
EXTRACT_VARIABLE,linkedin,276
ADD_PARAMETER,linkedin,276
ADD_PARAMETER,linkedin,276
RENAME_VARIABLE,linkedin,276
RENAME_VARIABLE,linkedin,276
RENAME_VARIABLE,linkedin,276
ADD_METHOD_ANNOTATION,linkedin,276
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,276
MODIFY_METHOD_ANNOTATION,linkedin,276
RENAME_METHOD,linkedin,276
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,276
EXTRACT_OPERATION,linkedin,276
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,276
MOVE_AND_RENAME_OPERATION,linkedin,276
RENAME_PARAMETER,linkedin,276
RENAME_METHOD,linkedin,276
RENAME_METHOD,linkedin,276
RENAME_METHOD,linkedin,276
RENAME_PARAMETER,linkedin,276
CHANGE_PARAMETER_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
RENAME_VARIABLE,linkedin,276
RENAME_PARAMETER,linkedin,276
CHANGE_PARAMETER_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
RENAME_VARIABLE,linkedin,276
RENAME_VARIABLE,linkedin,276
RENAME_PARAMETER,linkedin,276
RENAME_PARAMETER,linkedin,276
CHANGE_PARAMETER_TYPE,linkedin,276
RENAME_METHOD,linkedin,276
RENAME_METHOD,linkedin,276
INLINE_OPERATION,linkedin,276
INLINE_OPERATION,linkedin,276
INLINE_OPERATION,linkedin,276
INLINE_OPERATION,linkedin,276
EXTRACT_VARIABLE,linkedin,276
RENAME_VARIABLE,linkedin,276
EXTRACT_VARIABLE,linkedin,276
EXTRACT_VARIABLE,linkedin,276
EXTRACT_VARIABLE,linkedin,276
CHANGE_RETURN_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
REMOVE_PARAMETER,linkedin,276
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,276
MOVE_OPERATION,linkedin,276
REMOVE_PARAMETER,linkedin,276
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,276
MOVE_OPERATION,linkedin,276
ADD_PARAMETER,linkedin,276
ADD_PARAMETER,linkedin,276
EXTRACT_VARIABLE,linkedin,276
ADD_PARAMETER,linkedin,276
ADD_PARAMETER,linkedin,276
ADD_PARAMETER,linkedin,276
ADD_PARAMETER,linkedin,276
RENAME_PARAMETER,linkedin,276
RENAME_PARAMETER,linkedin,276
CHANGE_PARAMETER_TYPE,linkedin,276
RENAME_METHOD,linkedin,276
RENAME_VARIABLE,linkedin,276
EXTRACT_AND_MOVE_OPERATION,linkedin,276
RENAME_PARAMETER,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
RENAME_VARIABLE,linkedin,276
RENAME_VARIABLE,linkedin,276
RENAME_METHOD,linkedin,276
RENAME_PARAMETER,linkedin,276
CHANGE_PARAMETER_TYPE,linkedin,276
RENAME_METHOD,linkedin,276
RENAME_METHOD,linkedin,276
RENAME_VARIABLE,linkedin,276
ADD_ATTRIBUTE_ANNOTATION,linkedin,276
ADD_ATTRIBUTE_ANNOTATION,linkedin,276
RENAME_METHOD,linkedin,276
CHANGE_RETURN_TYPE,linkedin,276
EXTRACT_VARIABLE,linkedin,276
RENAME_METHOD,linkedin,276
INLINE_OPERATION,linkedin,276
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
CHANGE_PARAMETER_TYPE,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
RENAME_ATTRIBUTE,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
RENAME_VARIABLE,linkedin,276
RENAME_ATTRIBUTE,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,276
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,276
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,276
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,276
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,276
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,276
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,276
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,276
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,276
EXTRACT_AND_MOVE_OPERATION,linkedin,276
CHANGE_RETURN_TYPE,linkedin,276
CHANGE_RETURN_TYPE,linkedin,276
CHANGE_RETURN_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_RETURN_TYPE,linkedin,276
CHANGE_RETURN_TYPE,linkedin,276
CHANGE_RETURN_TYPE,linkedin,276
CHANGE_RETURN_TYPE,linkedin,276
CHANGE_RETURN_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_RETURN_TYPE,linkedin,276
CHANGE_RETURN_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_RETURN_TYPE,linkedin,276
CHANGE_RETURN_TYPE,linkedin,276
CHANGE_RETURN_TYPE,linkedin,276
RENAME_PARAMETER,linkedin,276
RENAME_METHOD,linkedin,276
RENAME_ATTRIBUTE,linkedin,276
EXTRACT_VARIABLE,linkedin,276
RENAME_METHOD,linkedin,276
ADD_THROWN_EXCEPTION_TYPE,linkedin,276
REMOVE_METHOD_ANNOTATION,linkedin,276
REMOVE_METHOD_ANNOTATION,linkedin,276
CHANGE_PARAMETER_TYPE,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
CHANGE_PARAMETER_TYPE,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
CHANGE_PARAMETER_TYPE,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
CHANGE_PARAMETER_TYPE,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_PARAMETER_TYPE,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_PARAMETER_TYPE,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
CHANGE_PARAMETER_TYPE,linkedin,276
CHANGE_PARAMETER_TYPE,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
CHANGE_RETURN_TYPE,linkedin,276
CHANGE_RETURN_TYPE,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
EXTRACT_ATTRIBUTE,linkedin,276
EXTRACT_ATTRIBUTE,linkedin,276
EXTRACT_ATTRIBUTE,linkedin,276
EXTRACT_ATTRIBUTE,linkedin,276
EXTRACT_OPERATION,linkedin,276
ADD_PARAMETER,linkedin,276
EXTRACT_VARIABLE,linkedin,276
EXTRACT_VARIABLE,linkedin,276
EXTRACT_OPERATION,linkedin,276
RENAME_METHOD,linkedin,276
EXTRACT_VARIABLE,linkedin,276
MOVE_CLASS,linkedin,276
RENAME_VARIABLE,linkedin,276
RENAME_VARIABLE,linkedin,276
ADD_METHOD_ANNOTATION,linkedin,276
ADD_PARAMETER,linkedin,276
ADD_PARAMETER,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
CHANGE_RETURN_TYPE,linkedin,276
EXTRACT_OPERATION,linkedin,276
EXTRACT_VARIABLE,linkedin,276
RENAME_VARIABLE,linkedin,276
EXTRACT_OPERATION,linkedin,276
EXTRACT_OPERATION,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
REPLACE_VARIABLE_WITH_ATTRIBUTE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
RENAME_METHOD,linkedin,276
INLINE_OPERATION,linkedin,276
INLINE_OPERATION,linkedin,276
INLINE_OPERATION,linkedin,276
INLINE_OPERATION,linkedin,276
INLINE_OPERATION,linkedin,276
INLINE_OPERATION,linkedin,276
INLINE_OPERATION,linkedin,276
CHANGE_PARAMETER_TYPE,linkedin,276
CHANGE_PARAMETER_TYPE,linkedin,276
REMOVE_METHOD_ANNOTATION,linkedin,276
REMOVE_PARAMETER,linkedin,276
REMOVE_PARAMETER,linkedin,276
REMOVE_PARAMETER,linkedin,276
REMOVE_PARAMETER,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
CHANGE_PARAMETER_TYPE,linkedin,276
CHANGE_PARAMETER_TYPE,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
EXTRACT_VARIABLE,linkedin,276
ADD_PARAMETER,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
RENAME_VARIABLE,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
EXTRACT_OPERATION,linkedin,276
ADD_PARAMETER,linkedin,276
EXTRACT_OPERATION,linkedin,276
EXTRACT_OPERATION,linkedin,276
EXTRACT_OPERATION,linkedin,276
EXTRACT_OPERATION,linkedin,276
ADD_PARAMETER,linkedin,276
EXTRACT_OPERATION,linkedin,276
MODIFY_METHOD_ANNOTATION,linkedin,276
MODIFY_METHOD_ANNOTATION,linkedin,276
MOVE_CLASS,linkedin,276
RENAME_PARAMETER,linkedin,276
REMOVE_PARAMETER,linkedin,276
RENAME_METHOD,linkedin,276
RENAME_PARAMETER,linkedin,276
REMOVE_PARAMETER,linkedin,276
RENAME_METHOD,linkedin,276
RENAME_PARAMETER,linkedin,276
REMOVE_PARAMETER,linkedin,276
ADD_PARAMETER,linkedin,276
ADD_METHOD_ANNOTATION,linkedin,276
ADD_METHOD_ANNOTATION,linkedin,276
REMOVE_METHOD_ANNOTATION,linkedin,276
MOVE_AND_RENAME_OPERATION,linkedin,276
ADD_PARAMETER,linkedin,276
ADD_METHOD_ANNOTATION,linkedin,276
ADD_METHOD_ANNOTATION,linkedin,276
REMOVE_METHOD_ANNOTATION,linkedin,276
MOVE_OPERATION,linkedin,276
RENAME_PARAMETER,linkedin,276
CHANGE_PARAMETER_TYPE,linkedin,276
CHANGE_THROWN_EXCEPTION_TYPE,linkedin,276
MOVE_OPERATION,linkedin,276
ADD_PARAMETER,linkedin,276
ADD_METHOD_ANNOTATION,linkedin,276
ADD_METHOD_ANNOTATION,linkedin,276
REMOVE_METHOD_ANNOTATION,linkedin,276
MOVE_OPERATION,linkedin,276
ADD_PARAMETER,linkedin,276
ADD_METHOD_ANNOTATION,linkedin,276
ADD_METHOD_ANNOTATION,linkedin,276
REMOVE_METHOD_ANNOTATION,linkedin,276
MOVE_OPERATION,linkedin,276
MOVE_OPERATION,linkedin,276
ADD_PARAMETER,linkedin,276
ADD_PARAMETER,linkedin,276
ADD_PARAMETER,linkedin,276
ADD_PARAMETER,linkedin,276
ADD_PARAMETER,linkedin,276
ADD_PARAMETER,linkedin,276
ADD_PARAMETER,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
EXTRACT_VARIABLE,linkedin,276
CHANGE_PARAMETER_TYPE,linkedin,276
CHANGE_PARAMETER_TYPE,linkedin,276
ADD_CLASS_ANNOTATION,linkedin,276
ADD_CLASS_ANNOTATION,linkedin,276
CHANGE_PARAMETER_TYPE,linkedin,276
REMOVE_THROWN_EXCEPTION_TYPE,linkedin,276
MODIFY_METHOD_ANNOTATION,linkedin,276
MODIFY_METHOD_ANNOTATION,linkedin,276
MODIFY_METHOD_ANNOTATION,linkedin,276
MODIFY_METHOD_ANNOTATION,linkedin,276
MODIFY_METHOD_ANNOTATION,linkedin,276
MODIFY_METHOD_ANNOTATION,linkedin,276
MODIFY_METHOD_ANNOTATION,linkedin,276
MODIFY_METHOD_ANNOTATION,linkedin,276
ADD_PARAMETER,linkedin,276
EXTRACT_OPERATION,linkedin,276
ADD_PARAMETER,linkedin,276
ADD_PARAMETER,linkedin,276
ADD_PARAMETER,linkedin,276
RENAME_CLASS,linkedin,276
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
ADD_PARAMETER,linkedin,276
EXTRACT_OPERATION,linkedin,276
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,276
RENAME_PARAMETER,linkedin,276
RENAME_PARAMETER,linkedin,276
RENAME_PARAMETER,linkedin,276
RENAME_METHOD,linkedin,276
RENAME_METHOD,linkedin,276
RENAME_PARAMETER,linkedin,276
ADD_PARAMETER,linkedin,276
RENAME_METHOD,linkedin,276
RENAME_METHOD,linkedin,276
EXTRACT_OPERATION,linkedin,276
EXTRACT_OPERATION,linkedin,276
RENAME_VARIABLE,linkedin,276
RENAME_VARIABLE,linkedin,276
RENAME_VARIABLE,linkedin,276
RENAME_PARAMETER,linkedin,276
INLINE_VARIABLE,linkedin,276
RENAME_ATTRIBUTE,linkedin,276
RENAME_ATTRIBUTE,linkedin,276
RENAME_ATTRIBUTE,linkedin,276
RENAME_ATTRIBUTE,linkedin,276
RENAME_ATTRIBUTE,linkedin,276
RENAME_ATTRIBUTE,linkedin,276
RENAME_METHOD,linkedin,276
RENAME_VARIABLE,linkedin,276
ADD_PARAMETER,linkedin,276
ADD_PARAMETER,linkedin,276
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,276
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,276
RENAME_PARAMETER,linkedin,276
MOVE_ATTRIBUTE,linkedin,276
EXTRACT_AND_MOVE_OPERATION,linkedin,276
ADD_PARAMETER,linkedin,276
EXTRACT_OPERATION,linkedin,276
ADD_CLASS_ANNOTATION,linkedin,276
EXTRACT_OPERATION,linkedin,276
EXTRACT_OPERATION,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
RENAME_VARIABLE,linkedin,276
ADD_PARAMETER,linkedin,276
ADD_PARAMETER,linkedin,276
CHANGE_RETURN_TYPE,linkedin,276
ADD_PARAMETER,linkedin,276
ADD_PARAMETER,linkedin,276
ADD_PARAMETER,linkedin,276
CHANGE_RETURN_TYPE,linkedin,276
ADD_PARAMETER,linkedin,276
ADD_PARAMETER,linkedin,276
ADD_PARAMETER,linkedin,276
ADD_PARAMETER,linkedin,276
ADD_PARAMETER,linkedin,276
ADD_PARAMETER,linkedin,276
ADD_PARAMETER,linkedin,276
ADD_PARAMETER,linkedin,276
EXTRACT_CLASS,linkedin,276
MOVE_ATTRIBUTE,linkedin,276
MOVE_ATTRIBUTE,linkedin,276
CHANGE_RETURN_TYPE,linkedin,276
ADD_PARAMETER,linkedin,276
ADD_PARAMETER,linkedin,276
ADD_PARAMETER,linkedin,276
ADD_PARAMETER,linkedin,276
EXTRACT_ATTRIBUTE,linkedin,276
EXTRACT_ATTRIBUTE,linkedin,276
EXTRACT_OPERATION,linkedin,276
ADD_PARAMETER,linkedin,276
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,276
EXTRACT_OPERATION,linkedin,276
ADD_PARAMETER,linkedin,276
ADD_PARAMETER,linkedin,276
ADD_PARAMETER,linkedin,276
EXTRACT_OPERATION,linkedin,276
EXTRACT_ATTRIBUTE,linkedin,276
PUSH_DOWN_OPERATION,linkedin,276
CHANGE_PARAMETER_TYPE,linkedin,276
CHANGE_PARAMETER_TYPE,linkedin,276
CHANGE_PARAMETER_TYPE,linkedin,276
CHANGE_PARAMETER_TYPE,linkedin,276
ADD_PARAMETER,linkedin,276
MOVE_OPERATION,linkedin,276
REMOVE_PARAMETER,linkedin,276
REMOVE_PARAMETER,linkedin,276
INLINE_OPERATION,linkedin,276
RENAME_PARAMETER,linkedin,276
RENAME_METHOD,linkedin,276
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,276
RENAME_METHOD,linkedin,276
RENAME_METHOD,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
RENAME_ATTRIBUTE,linkedin,276
RENAME_METHOD,linkedin,276
RENAME_METHOD,linkedin,276
RENAME_METHOD,linkedin,276
ADD_PARAMETER,linkedin,276
EXTRACT_AND_MOVE_OPERATION,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_RETURN_TYPE,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_RETURN_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_RETURN_TYPE,linkedin,276
CHANGE_RETURN_TYPE,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
CHANGE_PARAMETER_TYPE,linkedin,276
CHANGE_RETURN_TYPE,linkedin,276
CHANGE_RETURN_TYPE,linkedin,276
CHANGE_PARAMETER_TYPE,linkedin,276
CHANGE_PARAMETER_TYPE,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_RETURN_TYPE,linkedin,276
CHANGE_RETURN_TYPE,linkedin,276
CHANGE_PARAMETER_TYPE,linkedin,276
CHANGE_RETURN_TYPE,linkedin,276
CHANGE_PARAMETER_TYPE,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_PARAMETER_TYPE,linkedin,276
ADD_METHOD_ANNOTATION,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_RETURN_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
ADD_METHOD_ANNOTATION,linkedin,276
ADD_METHOD_ANNOTATION,linkedin,276
ADD_METHOD_ANNOTATION,linkedin,276
ADD_METHOD_ANNOTATION,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
ADD_METHOD_ANNOTATION,linkedin,276
ADD_METHOD_ANNOTATION,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
EXTRACT_VARIABLE,linkedin,276
RENAME_PARAMETER,linkedin,276
RENAME_METHOD,linkedin,276
ADD_PARAMETER,linkedin,276
INLINE_OPERATION,linkedin,276
INLINE_OPERATION,linkedin,276
INLINE_OPERATION,linkedin,276
INLINE_OPERATION,linkedin,276
INLINE_OPERATION,linkedin,276
INLINE_OPERATION,linkedin,276
MODIFY_METHOD_ANNOTATION,linkedin,276
MODIFY_METHOD_ANNOTATION,linkedin,276
MODIFY_METHOD_ANNOTATION,linkedin,276
MODIFY_METHOD_ANNOTATION,linkedin,276
MODIFY_METHOD_ANNOTATION,linkedin,276
MODIFY_METHOD_ANNOTATION,linkedin,276
MODIFY_METHOD_ANNOTATION,linkedin,276
EXTRACT_VARIABLE,linkedin,276
ADD_PARAMETER,linkedin,276
ADD_PARAMETER,linkedin,276
RENAME_VARIABLE,linkedin,276
RENAME_VARIABLE,linkedin,276
RENAME_VARIABLE,linkedin,276
ADD_METHOD_ANNOTATION,linkedin,276
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,276
MODIFY_METHOD_ANNOTATION,linkedin,276
RENAME_METHOD,linkedin,276
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,276
EXTRACT_OPERATION,linkedin,276
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,276
MOVE_AND_RENAME_OPERATION,linkedin,276
RENAME_PARAMETER,linkedin,276
RENAME_METHOD,linkedin,276
RENAME_METHOD,linkedin,276
RENAME_METHOD,linkedin,276
RENAME_PARAMETER,linkedin,276
CHANGE_PARAMETER_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
RENAME_VARIABLE,linkedin,276
RENAME_PARAMETER,linkedin,276
CHANGE_PARAMETER_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
RENAME_VARIABLE,linkedin,276
RENAME_VARIABLE,linkedin,276
RENAME_PARAMETER,linkedin,276
RENAME_PARAMETER,linkedin,276
CHANGE_PARAMETER_TYPE,linkedin,276
RENAME_METHOD,linkedin,276
RENAME_METHOD,linkedin,276
INLINE_OPERATION,linkedin,276
INLINE_OPERATION,linkedin,276
INLINE_OPERATION,linkedin,276
INLINE_OPERATION,linkedin,276
EXTRACT_VARIABLE,linkedin,276
RENAME_VARIABLE,linkedin,276
EXTRACT_VARIABLE,linkedin,276
EXTRACT_VARIABLE,linkedin,276
EXTRACT_VARIABLE,linkedin,276
CHANGE_RETURN_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
REMOVE_PARAMETER,linkedin,276
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,276
MOVE_OPERATION,linkedin,276
REMOVE_PARAMETER,linkedin,276
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,276
MOVE_OPERATION,linkedin,276
ADD_PARAMETER,linkedin,276
ADD_PARAMETER,linkedin,276
EXTRACT_VARIABLE,linkedin,276
ADD_PARAMETER,linkedin,276
ADD_PARAMETER,linkedin,276
ADD_PARAMETER,linkedin,276
ADD_PARAMETER,linkedin,276
RENAME_PARAMETER,linkedin,276
RENAME_PARAMETER,linkedin,276
CHANGE_PARAMETER_TYPE,linkedin,276
RENAME_METHOD,linkedin,276
RENAME_VARIABLE,linkedin,276
EXTRACT_AND_MOVE_OPERATION,linkedin,276
RENAME_PARAMETER,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
RENAME_VARIABLE,linkedin,276
RENAME_VARIABLE,linkedin,276
RENAME_METHOD,linkedin,276
RENAME_PARAMETER,linkedin,276
CHANGE_PARAMETER_TYPE,linkedin,276
RENAME_METHOD,linkedin,276
RENAME_METHOD,linkedin,276
RENAME_VARIABLE,linkedin,276
ADD_ATTRIBUTE_ANNOTATION,linkedin,276
ADD_ATTRIBUTE_ANNOTATION,linkedin,276
RENAME_METHOD,linkedin,276
CHANGE_RETURN_TYPE,linkedin,276
EXTRACT_VARIABLE,linkedin,276
RENAME_METHOD,linkedin,276
INLINE_OPERATION,linkedin,276
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,276
CHANGE_VARIABLE_TYPE,linkedin,276
CHANGE_ATTRIBUTE_TYPE,linkedin,276
CHANGE_PARAMETER_TYPE,linkedin,276
